28,539150,886661787
28,543257,2420909651
28,500400,1441177023
28,532955,1637609191
28,532810,1537073719
28,532898,2908659478
28,532555,4043364562
28,532921,971818628
28,532155,3480061815
28,500620,132236236
28,533248,358224440
28,533098,2308020182
28,500285,326508010
28,541556,528525130
28,539448,127538687
28,533096,656443194
28,532754,3274565901
28,539336,227718947
28,532702,373274619
28,532947,11384828591
28,500510,377979926
28,500294,3896109370
28,500312,5160319256
28,533106,473510982
28,539254,237318307
28,534309,5372869926
29,540530,360342000
29,541195,48708400
29,541143,45820250
29,524663,17703800
29,540678,35515800
29,541154,83597000
29,543526,189749940
29,542597,24640000
29,542649,458704400
29,542830,304000000
29,540755,245616000
29,543237,30253500
29,540769,247200000
29,540680,6077510
29,505141,2579520
29,533278,2095327520
29,531344,274182750
29,513599,328788160
29,500449,27540930
29,526173,44005590
29,532485,8878800
29,500049,3581791710
29,500103,1288363310
29,500547,954470880
29,534309,684000000
29,512531,6000000
29,500113,1445532200
29,533098,2712159450
29,532555,4751366340
29,532234,899949680
29,523630,122644500
29,513683,221861920
29,500312,3899886490
29,533106,357853650
29,532810,1161636080
29,532898,3417971970
29,524230,137922000
29,523610,18991540
29,532189,4288450
29,530965,3812734530
29,513377,150000000
29,533286,71219750
29,500108,270900000
29,532178,275400580
29,532155,2630040000
29,533206,510873350
29,543257,1829590840
29,543265,86653260
29,542011,28638000
29,541956,253940400
29,541556,67284560
30,505790,40639300
30,500408,34874560
30,517334,1897362320
30,540762,104270760
30,543463,26703050
30,530517,72188540
30,543390,166542920
30,532522,750000000
30,542652,43421410
30,533179,50440500
30,539876,597732840
30,542216,80616400
30,506401,69560430
30,543529,101982300
30,524804,281250720
30,500093,626101570
30,526299,82880160
30,532720,593054400
30,500104,638346600
30,532388,756096480
30,540115,26400500
30,532754,2474737450
30,500257,241083750
30,543220,737834600
30,540222,393215230
30,532478,68745300
30,533206,510873350
30,511218,247121820
30,532733,82757850
30,532779,168215950
30,532477,1161906990
30,533273,116352640
30,532466,23325300
30,540769,247200000
30,532955,1237615280
30,505537,960504000
30,532822,8202845610
30,532810,1161636080
30,523642,80407890
30,533155,382695600
30,500477,1438702230
30,500488,5312250
30,500410,84504150
30,523395,2816250
30,532892,26617500
30,509930,64783770
30,500575,228310650
30,500116,537620100
30,500164,63961220
30,500660,42351500
30,532296,149549040
30,533148,411169000
30,500850,880648000
30,533519,743901300
30,500493,256073400
30,532523,456228000
30,532483,671228100
30,500870,484668800
30,500830,133273140
30,531344,274182750
30,500480,135828000
30,500086,459000000
30,533096,771387800
30,508869,100649500
30,500490,48969360
30,532149,779677540
30,500253,302534650
30,532830,118189280
30,540755,245616000
30,539336,172097500
30,543257,1829590840
30,524494,134437680
30,543287,240872500
30,500368,68779050
30,543300,310264650
30,500483,116850000
30,500251,223956810
30,540180,467676720
30,532648,12651934240
30,540691,700987130
30,500049,3581791710
30,500103,1288363310
30,541154,83597000
30,533106,357853650
30,533098,2712159450
30,533398,108387720
30,524816,93104070
30,500260,127597680
30,500238,31718000
30,511243,394504800
30,540153,35165750
30,500469,2008752200
30,532514,350000000
30,543245,69168960
30,502355,81193560
30,542830,304000000
30,500002,52977000
30,543334,100003680
30,517174,2210500
30,533150,116768820
30,541179,80705750
30,535755,341529480
30,532331,37156540
30,539523,40652100
30,506285,13033180
30,507815,6517000
30,539437,3119305500
30,500271,217422450
30,531500,135819600
30,500113,1445532200
30,532343,228042240
30,543318,18060460
30,500092,24111120
30,531162,202929000
30,532286,397834320
30,500165,134730000
30,500290,2417370
30,532827,5911620
30,500459,9413690
30,500420,98149340
30,540611,473289550
30,540767,162025500
30,524208,203002240
30,526371,1142936340
30,500302,116945360
